[2025-07-07 11:23:31] SECTION: 
==================================================
COMPRESSION PROCESS STARTED
==================================================
[2025-07-07 11:23:31] INFO: Process configuration | Context: batch_size=10, dry_run=False, model=gpt-4.1
[2025-07-07 11:29:45] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=riskWeightedAssetsByNotionalAmount, original_words=22, compressed_words=14, reduction=36.4%, compressed_preview=Ratio of risk weighted assets to notional amount, decimal format (e.g., 10% = 0.1)....
[2025-07-07 11:29:45] INFO: Saving compressed description to NEW field | Context: attribute=riskWeightedAssetsByNotionalAmount, action=adding_compressed_description_field
[2025-07-07 11:29:47] SUCCESS: ✅ Database updated with compressed description | Context: attribute=riskWeightedAssetsByNotionalAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:47] INFO: Compressing attribute | Context: attribute=earningsTailRiskContribution, original_words=23, original_preview=The notionally weighted average of the instrument's earnings tail risk contribution (TRC) within eac..., data_type=Decimal, display_name=Earnings Tail Risk Contribution
[2025-07-07 11:29:47] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=earningsTailRiskContribution, original_words=23, compressed_words=18, reduction=21.7%, compressed_preview=Notionally weighted average of instrument’s earnings tail risk contribution (TRC) per segment; decim...
[2025-07-07 11:29:47] INFO: Saving compressed description to NEW field | Context: attribute=earningsTailRiskContribution, action=adding_compressed_description_field
[2025-07-07 11:29:49] SUCCESS: ✅ Database updated with compressed description | Context: attribute=earningsTailRiskContribution, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:49] INFO: Compressing attribute | Context: attribute=rbcTailRiskContributionAmount, original_words=19, original_preview=The sum of the instrument's risk based capital (RBC) tail risk contribution (TRC) within each segmen..., data_type=Amount, display_name=RBC Tail Risk Contribution Amount
[2025-07-07 11:29:50] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcTailRiskContributionAmount, original_words=19, compressed_words=15, reduction=21.1%, compressed_preview=Sum of instrument’s risk-based capital (RBC) tail risk contribution (TRC) per segment, in reporting ...
[2025-07-07 11:29:50] INFO: Saving compressed description to NEW field | Context: attribute=rbcTailRiskContributionAmount, action=adding_compressed_description_field
[2025-07-07 11:29:51] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcTailRiskContributionAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:51] INFO: Compressing attribute | Context: attribute=rbcRiskContributionAmount, original_words=14, original_preview=The amount of the segment's risk based capital (RBC) risk contribution. Expressed?in reporting curre..., data_type=Amount, display_name=RBC Risk Contribution Amount
[2025-07-07 11:29:51] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcRiskContributionAmount, original_words=14, compressed_words=10, reduction=28.6%, compressed_preview=Segment’s risk based capital (RBC) contribution amount in reporting currency....
[2025-07-07 11:29:51] INFO: Saving compressed description to NEW field | Context: attribute=rbcRiskContributionAmount, action=adding_compressed_description_field
[2025-07-07 11:29:53] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcRiskContributionAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:53] INFO: Compressing attribute | Context: attribute=expectedProfit, original_words=20, original_preview=The notionally weighted average of the instrument's expected profit for each segment.?Expressed in d..., data_type=Decimal, display_name=Expected Profit
[2025-07-07 11:29:53] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=expectedProfit, original_words=20, compressed_words=13, reduction=35.0%, compressed_preview=Notionally weighted average expected profit per segment, decimal format (e.g., 10% as 0.1)....
[2025-07-07 11:29:53] INFO: Saving compressed description to NEW field | Context: attribute=expectedProfit, action=adding_compressed_description_field
[2025-07-07 11:29:55] SUCCESS: ✅ Database updated with compressed description | Context: attribute=expectedProfit, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:55] INFO: Processing batch | Context: batch_num=33, total_batches=176, batch_size=10
[2025-07-07 11:29:55] INFO: Compressing attribute | Context: attribute=rbcAtRiskAllocatedByRCAmount, original_words=24, original_preview=The sum of the instrument's risk based captial (RBC) at risk allocated by risk contribution (risk co..., data_type=Amount, display_name=RBC at Risk Allocated by RC Amount
[2025-07-07 11:29:55] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcAtRiskAllocatedByRCAmount, original_words=24, compressed_words=18, reduction=25.0%, compressed_preview=Sum of instrument’s risk-based capital (RBC) at risk allocated by risk contribution within each segm...
[2025-07-07 11:29:55] INFO: Saving compressed description to NEW field | Context: attribute=rbcAtRiskAllocatedByRCAmount, action=adding_compressed_description_field
[2025-07-07 11:29:56] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcAtRiskAllocatedByRCAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:57] INFO: Compressing attribute | Context: attribute=rbcAtRiskAllocatedByTRC, original_words=30, original_preview=The notionally weighted average of the instrument's risk based capital (RBC) at risk allocated by ta..., data_type=Decimal, display_name=RBC at Risk Allocated by TRC
[2025-07-07 11:29:57] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcAtRiskAllocatedByTRC, original_words=30, compressed_words=26, reduction=13.3%, compressed_preview=Notionally weighted average of instrument’s risk based capital (RBC) at risk, allocated by tail risk...
[2025-07-07 11:29:57] INFO: Saving compressed description to NEW field | Context: attribute=rbcAtRiskAllocatedByTRC, action=adding_compressed_description_field
[2025-07-07 11:29:58] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcAtRiskAllocatedByTRC, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:29:58] INFO: Compressing attribute | Context: attribute=rbcAtRiskAllocatedByTRCAmount, original_words=24, original_preview=The sum of the instrument's risk based capital (RBC) at risk allocated by tail risk contribution (TR..., data_type=Amount, display_name=RBC at Risk Allocated by TRC Amount
[2025-07-07 11:29:59] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcAtRiskAllocatedByTRCAmount, original_words=24, compressed_words=20, reduction=16.7%, compressed_preview=Sum of instrument’s risk based capital (RBC) at risk allocated by tail risk contribution (TRC) per s...
[2025-07-07 11:29:59] INFO: Saving compressed description to NEW field | Context: attribute=rbcAtRiskAllocatedByTRCAmount, action=adding_compressed_description_field
[2025-07-07 11:30:01] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcAtRiskAllocatedByTRCAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:01] INFO: Compressing attribute | Context: attribute=expectedShortfallTs, original_words=33, original_preview=The portfolio expected shortfall in excess of the total spread (TS) allocated to each segment accord..., data_type=Decimal, display_name=Expected Shortfall TS
[2025-07-07 11:30:02] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=expectedShortfallTs, original_words=33, compressed_words=22, reduction=33.3%, compressed_preview=Portfolio expected shortfall over total spread (TS), allocated per segment by earnings' tail risk co...
[2025-07-07 11:30:02] INFO: Saving compressed description to NEW field | Context: attribute=expectedShortfallTs, action=adding_compressed_description_field
[2025-07-07 11:30:03] SUCCESS: ✅ Database updated with compressed description | Context: attribute=expectedShortfallTs, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:03] INFO: Compressing attribute | Context: attribute=commissionFee, original_words=19, original_preview=The recurring fixed fee for a revolver regardless of usage.<br> Expressed in decimal format. For exa..., data_type=Decimal, display_name=Commission Fee
[2025-07-07 11:30:04] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=commissionFee, original_words=19, compressed_words=12, reduction=36.8%, compressed_preview=Recurring fixed fee for revolver, shown as decimal (e.g., 10% = 0.1)....
[2025-07-07 11:30:04] INFO: Saving compressed description to NEW field | Context: attribute=commissionFee, action=adding_compressed_description_field
[2025-07-07 11:30:05] SUCCESS: ✅ Database updated with compressed description | Context: attribute=commissionFee, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:05] INFO: Compressing attribute | Context: attribute=lgdModelSubVersion, original_words=11, original_preview=The sub version of the model used to calculate the LGD...., data_type=String, display_name=LGD Model Sub Version
[2025-07-07 11:30:06] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=lgdModelSubVersion, original_words=11, compressed_words=8, reduction=27.3%, compressed_preview=Model sub-version for Loss Given Default (LGD) calculation....
